,userID,firstAccuracyArray,lastAccuracyArray,timesAttemptedArray,firstReactionTimeArray,lastReactionTimeArray,firstRatioArray,lastRatioArray,playTimeArray,totalPlayTimeByStudent,averageFirstAccuracyByStudent,averageLastAccuracyByStudent,averageAttempsPerLevelByStudent,totalAttemptsByStudent,total_aliensSaved,total_playTime
88,student_89,"[ 100.    95.    95.    95.   100.   100.   100.    80.   100.    96.6
  100.    73.3   97.5   87.5  100.    70.    90.    97.5   80.    70.
   52.5    nan]","[  90.    95.   100.    95.   100.    95.   100.    95.   100.    83.3
  100.   100.    95.    82.5  100.    60.    85.    97.5   85.    75.
   52.5    nan]","[  4.   4.   3.   3.   2.   2.   2.   2.   3.   3.   3.   3.   3.   3.   4.
   3.   2.   1.   5.   3.   1.  nan]","[ 3532.  3013.  5192.  5442.  3590.  2700.  4867.  6180.  4379.  4279.
  6175.  5305.  2995.  6001.  2778.  8676.  3477.  4575.  5671.  5967.
  6045.    nan]","[ 2230.  2074.  4231.  4155.  3427.  2878.  3679.  4980.  2418.  4592.
  4687.  4672.  3693.  7099.  2472.  3336.  3018.  4575.  5485.  7263.
  6045.    nan]","[ 1.75   1.449  1.95   1.75   1.8    1.649  1.75   1.649  2.66   1.933
  2.66   2.266  1.649  1.975  1.5    1.6    1.75   1.625  2.49   1.3    4.49
    nan]","[ 1.199  1.55   2.35   2.149  2.49   1.8    1.399  2.1    2.66   1.966
  1.933  1.933  1.725  1.7    1.55   1.5    1.575  1.625  1.95   1.449
  4.49     nan]","[ 1004.   797.   885.  1140.  1076.  1370.   742.   744.   367.   152.
   889.   189.  9355.    nan  3826.  1791.   685.  1285.   689.  1079.
    nan]",28065.0,89.519047619,89.8,2.80952380952,59.0,4123.0,9355.0
89,student_90,"[ 85.   80.   90.   90.   45.   85.   55.   65.   63.3  63.3  50.   73.3
  90.   52.5  90.   90.   90.    nan  90.   30.   82.5  50. ]","[  95.   100.   100.   100.   100.    95.    70.    65.    63.3   63.3
   73.3   80.    90.    47.5   90.    90.    90.     nan   90.    30.
   87.5   50. ]","[  2.   2.   2.   2.   3.   2.   2.   1.   1.   1.   3.   2.   1.   2.   1.
   1.   1.  nan   1.   1.   2.   2.]","[ 19056.   9717.   6893.   4307.   6908.   4328.   5644.   7801.   5145.
   4034.  10653.  10146.   2701.   6549.   2850.   3384.   3577.     nan
   2798.   5941.   3644.   9183.]","[  2266.   3922.   3095.   5885.   2414.   4238.   5428.   7801.   5145.
   4034.   6587.   7293.   2701.   4563.   2850.   3384.   3577.     nan
   2798.   5941.   4560.  13121.]","[ 1.399  1.199  1.25   2.     4.65   2.299  1.8    1.449  2.899  1.833
  2.66   1.833  2.24   2.125  2.49   2.1    2.149    nan  2.2    1.199
  1.725  1.8  ]","[ 1.55   2.     1.85   1.85   1.55   1.6    1.6    1.449  2.899  1.833
  2.33   2.     2.24   4.49   2.49   2.1    2.149    nan  2.2    1.199  1.7
  1.475]","[  547.   481.   406.   283.   382.   170.   223.   163.   185.    nan
   117.   419.  3376.    nan  1239.    nan    nan   207.  1394.   536.
    nan]",10128.0,71.9,79.519047619,1.66666666667,35.0,1603.0,3376.0
90,student_91,"[  85.    70.   100.    95.     nan    nan    nan    nan    nan    nan
   83.3   80.     nan    nan    nan    nan    nan   72.5   85.    70.
    nan    nan]","[ 65.   90.   80.   45.    nan   nan   nan   nan   nan   nan  83.3  80.
   nan   nan   nan   nan   nan  72.5  85.   70.    nan   nan]","[  4.   3.   2.   2.  nan  nan  nan  nan  nan  nan   1.   1.  nan  nan  nan
  nan  nan   1.   1.   1.  nan  nan]","[ 8790.  4431.  6723.  7405.    nan    nan    nan    nan    nan    nan
  7931.  6359.    nan    nan    nan    nan    nan  6360.  4103.  5076.
    nan    nan]","[  5003.   3715.   5509.  14942.     nan     nan     nan     nan     nan
     nan   7931.   6359.     nan     nan     nan     nan     nan   6360.
   4103.   5076.     nan     nan]","[ 1.85   1.649  1.649  1.5      nan    nan    nan    nan    nan    nan
  1.833  1.966    nan    nan    nan    nan    nan  1.5    1.899  1.149
    nan    nan]","[ 1.3    1.55   1.55   1.199    nan    nan    nan    nan    nan    nan
  1.833  1.966    nan    nan    nan    nan    nan  1.5    1.899  1.149
    nan    nan]","[ 1510.  1249.    nan    nan   232.    nan    nan    nan    nan   244.
   173.   759.  4167.    nan  1288.   484.    nan    nan  1219.  1176.
    nan]",12501.0,82.3111111111,74.5333333333,1.77777777778,16.0,627.0,4167.0
91,student_92,"[  95.    90.    85.    90.    90.   100.   100.   100.    93.3    nan
  100.    90.    87.5    nan    nan    nan   77.5   77.5   70.    30.
   72.5   60. ]","[ 100.   100.    95.    95.    90.   100.   100.   100.    93.3    nan
  100.    90.    87.5    nan    nan    nan   82.5   80.    75.    90.
   72.5   60. ]","[  2.   2.   2.   2.   1.   1.   1.   1.   1.  nan   1.   1.   1.  nan  nan
  nan   3.   2.   2.   2.   1.   1.]","[ 3377.  2653.  3309.  3638.  3365.  2677.  2712.  4014.  3118.    nan
  6370.  4779.  3590.    nan    nan    nan  3244.  4263.  3883.  3888.
  7581.  8747.]","[ 3983.  5731.  6011.  3973.  3365.  2677.  2712.  4014.  3118.    nan
  6370.  4779.  3590.    nan    nan    nan  3403.  6361.  3209.  5221.
  7581.  8747.]","[ 1.95   1.649  1.6    1.899  1.75   1.95   1.75   1.85   1.766    nan
  1.966  1.899  1.925    nan    nan    nan  1.75   1.725  1.449  5.49   2.49
  3.24 ]","[ 1.95   2.     1.95   2.2    1.75   1.95   1.75   1.85   1.766    nan
  1.966  1.899  1.925    nan    nan    nan  2.35   1.875  1.75   1.3    2.49
  3.24 ]","[  603.   446.   447.    nan   186.   300.    98.    nan   563.   372.
   599.   256.  3870.    nan  1496.   584.    nan    nan  1423.   367.
    nan]",11610.0,83.7944444444,89.4888888889,1.5,27.0,2012.0,3870.0
92,student_93,"[  85.    90.    95.    80.    95.   100.    95.    80.    70.    76.6
   96.6   83.3   75.     nan    nan    nan    nan   15.     nan    nan
    nan    nan]","[ 100.   100.   100.   100.   100.   100.    85.    85.    90.    83.3
   96.6   83.3   75.     nan    nan    nan    nan   15.     nan    nan
    nan    nan]","[  3.   3.   3.   3.   3.   3.   3.   3.   2.   2.   1.   1.   1.  nan  nan
  nan  nan   1.  nan  nan  nan  nan]","[  5877.   2817.   3275.   3829.   2289.   2853.   3178.   3741.   2907.
   5109.   3109.   5836.   4129.     nan     nan     nan     nan  41156.
     nan     nan     nan     nan]","[  2398.   2379.   3336.   4251.   5026.   3600.   3744.   6293.   3382.
   3338.   3109.   5836.   4129.     nan     nan     nan     nan  41156.
     nan     nan     nan     nan]","[ 1.649  1.7    2.149  2.45   1.8    1.95   1.899  1.7    1.8    1.866  1.8
  1.766  1.85     nan    nan    nan    nan  0.3      nan    nan    nan
    nan]","[ 1.5    1.7    1.75   2.399  1.75   1.75   1.3    1.449  1.833  1.733  1.8
  1.766  1.85     nan    nan    nan    nan  0.3      nan    nan    nan
    nan]","[  9.84000000e+02   6.37000000e+02   1.00300000e+03   6.11000000e+02
   7.13000000e+02   6.63000000e+02   1.99000000e+02   2.61000000e+02
   9.00000000e+00   9.61000000e+02   1.60000000e+01   1.98300000e+03
   8.04000000e+03              nan   3.23500000e+03   1.37700000e+03
              nan   1.33300000e+03   7.00000000e+00   2.08800000e+03
              nan]",24120.0,81.1785714286,86.6571428571,2.28571428571,32.0,2361.0,8040.0
93,student_94,"[  75.   100.    95.   100.    85.    80.    55.    55.     nan    nan
   73.3   30.     nan   57.4    nan    nan   85.    45.    60.    25.    75.
   45. ]","[  75.   100.    95.   100.    95.    85.    55.    55.     nan    nan
   73.3   30.     nan   57.4    nan    nan   85.    45.    60.    25.    75.
   45. ]","[  1.   1.   1.   1.   2.   2.   1.   1.  nan  nan   1.   1.  nan   1.  nan
  nan   1.   1.   1.   1.   1.   1.]","[  8211.   3817.   4476.   4284.   4451.   5685.   7562.   7230.     nan
     nan   8039.  11297.     nan   5223.     nan     nan   3598.   7221.
   3144.   4968.   3381.   6593.]","[  8211.   3817.   4476.   4284.   4476.   3424.   7562.   7230.     nan
     nan   8039.  11297.     nan   5223.     nan     nan   3598.   7221.
   3144.   4968.   3381.   6593.]","[ 1.7    1.7    1.899  1.95   1.8    1.55   1.649  1.449    nan    nan
  1.566  1.899    nan  1.524    nan    nan  2.24   1.375  1.399  0.8    1.675
  1.149]","[ 1.7    1.7    1.899  1.95   2.149  1.8    1.649  1.449    nan    nan
  1.566  1.899    nan  1.524    nan    nan  2.24   1.375  1.399  0.8    1.675
  1.149]","[  302.   242.  1321.    91.   222.    nan   112.    nan   192.   119.
   108.   204.  2913.    nan  1956.    nan    nan    nan   533.   424.
    nan]",8739.0,67.1,67.9823529412,1.11764705882,19.0,1173.0,2913.0
94,student_95,"[  90.   100.    90.    75.   100.   100.    95.    95.    96.6   83.3
  100.   100.    95.    92.5   95.    60.     nan    nan    nan    nan
    nan    nan]","[ 100.    95.   100.    90.    95.   100.    85.    95.    96.6   83.3
  100.   100.    95.    90.    95.    90.     nan    nan    nan    nan
    nan    nan]","[  3.   3.   5.   5.   4.   4.   2.   1.   1.   1.   1.   1.   1.   2.   2.
   2.  nan  nan  nan  nan  nan  nan]","[ 4069.  2387.  3606.  3818.  2972.  2251.  1915.  2401.  2331.  2487.
  2943.  2344.  2813.  3398.  1875.  3585.    nan    nan    nan    nan
    nan    nan]","[ 2119.  2649.  2822.  3051.  5256.  2249.  2641.  2401.  2331.  2487.
  2943.  2344.  2813.  3200.  3585.  2818.    nan    nan    nan    nan
    nan    nan]","[ 1.7    1.5    1.85   2.25   1.75   2.     1.7    2.299  2.166  2.     2.133
  1.866  1.55   1.6    1.8    2.35     nan    nan    nan    nan    nan
    nan]","[ 1.75   2.149  1.75   1.6    1.75   2.     1.8    2.299  2.166  2.     2.133
  1.866  1.55   1.8    2.35   1.85     nan    nan    nan    nan    nan
    nan]","[  813.  1103.   294.   279.   174.   193.   224.   434.    34.    35.
    51.   333.  3967.    nan  2425.   348.    nan   652.   191.   351.
    nan]",11901.0,91.7125,94.36875,2.375,38.0,2075.0,3967.0
95,student_96,"[  85.   100.    95.    85.   100.   100.   100.    95.    86.6   83.3
   96.6   96.6    nan   72.5  100.    80.    92.5   90.    95.    65.
   92.5   37.5]","[ 100.    95.   100.    95.   100.   100.   100.    95.    86.6   83.3
   96.6   96.6    nan   97.5   95.    80.    92.5   90.    95.    65.
   92.5   37.5]","[  3.   2.   2.   2.   2.   2.   2.   2.   1.   1.   1.   1.  nan   3.   2.
   1.   1.   1.   3.   1.   1.   1.]","[  4011.   3072.   3349.   3599.   2800.   3178.   3240.   4887.   3334.
   3175.   4387.   5863.     nan   5063.   2177.   3549.   2833.   4273.
   2604.   5778.   5018.  29170.]","[  4052.   3587.   4329.   3748.   3542.   2883.   4331.   4235.   3334.
   3175.   4387.   5863.     nan   4374.   3112.   3549.   2833.   4273.
   2674.   5778.   5018.  29170.]","[ 1.399  1.7    1.5    1.55   1.85   2.1    1.7    1.5    1.933  1.866
  1.733  1.933    nan  1.324  1.399  1.6    2.     2.     2.49   1.449  1.8
  1.1  ]","[ 1.449  1.449  1.8    1.5    1.95   1.899  1.7    1.7    1.933  1.866
  1.733  1.933    nan  1.725  1.899  1.6    2.     2.     2.1    1.449  1.8
  1.1  ]","[  723.   468.   700.   373.   285.   238.   380.   622.   198.   230.
   349.   402.  4968.    nan  1467.   445.    nan  1080.  1225.   751.
    nan]",14904.0,88.0047619048,90.1476190476,1.66666666667,35.0,2473.0,4968.0
96,student_97,"[  90.    95.   100.    85.    90.    95.    90.    90.    83.3   86.6
   76.6   80.     nan    nan    nan    nan   80.    90.    55.    60.
   62.5   70. ]","[  90.    95.   100.    85.    90.    95.    90.    90.    83.3   86.6
   76.6   80.     nan    nan    nan    nan   80.    90.    75.    60.
   62.5   70. ]","[  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  nan  nan  nan
  nan   1.   1.   4.   4.   1.   1.]","[ 3752.  2690.  2926.  3492.  3153.  2345.  3097.  3026.  4405.  3550.
  3202.  4210.    nan    nan    nan    nan  3077.  3710.  4923.  6888.
  5551.  9712.]","[ 3752.  2690.  2926.  3492.  3153.  2345.  3097.  3026.  4405.  3550.
  3202.  4210.    nan    nan    nan    nan  3077.  3710.  3873.  5652.
  5551.  9712.]","[ 1.85   1.649  1.8    1.75   1.95   1.6    1.8    1.95   2.166  2.133
  1.533  1.7      nan    nan    nan    nan  2.     1.85   1.5    1.199
  1.449  1.1  ]","[ 1.85   1.649  1.8    1.75   1.95   1.6    1.8    1.95   2.166  2.133
  1.533  1.7      nan    nan    nan    nan  2.     1.85   1.55   1.5    1.449
  1.1  ]","[  283.   214.   345.   285.   181.    nan    nan    nan   540.   150.
   666.   311.  2975.    nan  1308.    nan    nan    nan   948.   719.
    nan]",8925.0,82.1666666667,83.2777777778,1.33333333333,24.0,1759.0,2975.0
97,student_98,"[ 90.   85.   45.    nan   nan   nan   nan   nan   nan   nan   nan   nan
  67.5  52.5   nan   nan   nan   nan   nan   nan   nan   nan]","[ 90.   85.   45.    nan   nan   nan   nan   nan   nan   nan   nan   nan
  67.5  52.5   nan   nan   nan   nan   nan   nan   nan   nan]","[  1.   1.   1.  nan  nan  nan  nan  nan  nan  nan  nan  nan   1.   1.  nan
  nan  nan  nan  nan  nan  nan  nan]","[  5558.   6694.   9312.     nan     nan     nan     nan     nan     nan
     nan     nan     nan  13551.   3153.     nan     nan     nan     nan
     nan     nan     nan     nan]","[  5558.   6694.   9312.     nan     nan     nan     nan     nan     nan
     nan     nan     nan  13551.   3153.     nan     nan     nan     nan
     nan     nan     nan     nan]","[ 1.35   1.7    1.149    nan    nan    nan    nan    nan    nan    nan
    nan    nan  1.524  1.74     nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.35   1.7    1.149    nan    nan    nan    nan    nan    nan    nan
    nan    nan  1.524  1.74     nan    nan    nan    nan    nan    nan
    nan    nan]","[ 304.   nan   nan   nan   nan  234.  121.   nan   nan   nan   nan   nan
  659.   nan  304.  355.   nan   nan   nan   nan   nan]",1977.0,68.0,68.0,1.0,5.0,140.0,659.0
98,student_99,"[  80.    95.   100.    90.   100.    85.   100.   100.   100.    90.
   93.3    nan   95.    87.5   80.    60.     nan   80.     nan    nan
    nan    nan]","[  85.    95.   100.    90.   100.   100.   100.   100.   100.    90.
   93.3    nan   92.5   87.5   95.    60.     nan   80.     nan    nan
    nan    nan]","[  2.   1.   1.   1.   2.   2.   1.   1.   1.   1.   1.  nan   2.   1.   2.
   1.  nan   1.  nan  nan  nan  nan]","[ 11258.   7415.   3679.   3750.   2704.   3421.   3270.   3193.   3362.
   4536.   5634.     nan   4294.   5447.   5961.   9289.     nan   6317.
     nan     nan     nan     nan]","[ 3535.  7415.  3679.  3750.  2925.  3343.  3270.  3193.  3362.  4536.
  5634.    nan  5754.  5447.  3928.  9289.    nan  6317.    nan    nan
    nan    nan]","[ 0.9    2.2    1.449  1.399  1.35   1.5    1.75   1.85   1.899  1.7    1.7
    nan  1.8    1.725  2.1    1.85     nan  1.975    nan    nan    nan
    nan]","[ 1.449  2.2    1.449  1.399  1.649  2.2    1.75   1.85   1.899  1.7    1.7
    nan  1.95   1.725  2.     1.85     nan  1.975    nan    nan    nan
    nan]","[  425.   237.   656.   271.   768.   517.   206.   411.    20.   255.
    13.    nan  3779.    nan  1589.  1288.    nan   659.   243.    nan
    nan]",11337.0,89.7375,91.76875,1.3125,21.0,1690.0,3779.0
99,student_100,"[  nan   nan  95.   90.   65.   90.   80.   90.   96.6   nan  90.   90.
  90.   87.5  75.   90.   72.5  72.5  85.   50.   77.5  67.5]","[   nan    nan   85.   100.    95.   100.    85.    90.    96.6    nan
   90.    90.    90.    87.5   90.    95.    85.    95.    95.    55.
   77.5   65. ]","[ nan  nan   3.   2.   3.   3.   2.   1.   1.  nan   1.   1.   1.   1.   2.
   2.   2.   3.   3.   3.   5.   5.]","[    nan     nan   3024.   2990.   3566.   2370.   3697.   1759.   2480.
     nan   2408.   2621.   2646.   3395.   2294.   3755.  13446.   6552.
   2276.   5422.   5244.   9296.]","[    nan     nan   3010.   2715.   1994.   1896.   2397.   1759.   2480.
     nan   2408.   2621.   2646.   3395.   2637.   3182.   2265.   3215.
   3499.   6549.   3742.  13007.]","[   nan    nan  1.8    1.7    2.     1.7    1.449  1.8    1.966    nan
  2.66   2.     1.875  1.899  2.49   2.49   1.725  1.524  1.449  1.199
  1.625  1.125]","[   nan    nan  1.449  3.85   1.7    2.49   1.7    1.8    1.966    nan
  2.66   2.     1.875  1.899  1.75   2.149  1.8    1.899  2.549  1.85
  1.649  1.75 ]","[   nan   579.   899.   187.   176.   205.   246.   320.   509.   505.
   484.  1364.  5474.    nan  2300.    nan    nan  2635.   248.   291.
    nan]",16422.0,81.7947368421,87.7157894737,2.31578947368,44.0,4858.0,5474.0
100,student_101,"[ 100.   100.    90.   100.   100.    85.   100.   100.    96.6   76.6
   83.3  100.    90.    95.    95.    80.     nan    nan    nan    nan
    nan    nan]","[ 100.   100.    90.   100.   100.    85.   100.   100.    96.6   90.    90.
   90.    92.5   95.    95.    80.     nan    nan    nan    nan    nan
    nan]","[  1.   1.   1.   1.   1.   1.   1.   1.   2.   2.   3.   3.   3.   1.   1.
   1.  nan  nan  nan  nan  nan  nan]","[ 2934.  2619.  3441.  3109.  2760.  3047.  2680.  2369.  3325.  2863.
  4112.  4382.  2892.  2661.  1937.  2423.    nan    nan    nan    nan
    nan    nan]","[ 2934.  2619.  3441.  3109.  2760.  3047.  2680.  2369.  3614.  4351.
  4171.  5388.  2971.  2661.  1937.  2423.    nan    nan    nan    nan
    nan    nan]","[ 1.449  1.449  1.8    1.85   1.8    2.149  1.899  1.649  2.133  1.733  2.
  2.6    1.925  1.925  1.95   2.49     nan    nan    nan    nan    nan
    nan]","[ 1.449  1.449  1.8    1.85   1.8    2.149  1.899  1.649  1.933  1.899
  1.833  2.33   1.95   1.925  1.95   2.49     nan    nan    nan    nan
    nan    nan]","[  219.   212.   287.   529.   505.   566.   118.   166.    36.    nan
    nan    85.  2723.    nan   990.  1150.    nan   498.    nan    nan
    85.]",8169.0,93.21875,94.00625,1.5,24.0,2007.0,2723.0
101,student_102,"[ 35.   95.   95.   90.    nan   nan   nan   nan  80.   80.   63.3  60.
   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan]","[ 100.    95.    95.    90.     nan    nan    nan    nan   80.    80.
   56.6   70.     nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  2.   1.   1.   1.  nan  nan  nan  nan   1.   1.   3.   2.  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 58491.   3592.   4826.   7584.     nan     nan     nan     nan   5264.
   6325.   4307.   3545.     nan     nan     nan     nan     nan     nan
     nan     nan     nan     nan]","[ 4118.  3592.  4826.  7584.    nan    nan    nan    nan  5264.  6325.
  3420.  7288.    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 0.85   1.6    1.5    1.75     nan    nan    nan    nan  1.866  1.866
  7.466  5.66     nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.75   1.6    1.5    1.75     nan    nan    nan    nan  1.866  1.866  3.2
  1.966    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan]","[  380.   229.    98.   324.   590.    20.    nan    nan    nan    nan
    nan    nan  1641.    nan   150.  1471.    nan    20.    nan    nan
    nan]",4923.0,74.7875,83.325,1.5,12.0,1159.0,1641.0
102,student_103,"[  65.    90.    90.    90.    75.    80.    60.   100.    96.6   86.6
   96.6   76.6   57.4   75.    75.    75.    67.5   77.5   85.    65.    10.
   37.5]","[  65.    90.   100.    65.    95.    30.    50.   100.    96.6   86.6
   96.6   76.6   90.    75.    85.    95.    67.5   87.5   85.    65.    10.
   37.5]","[ 1.  1.  2.  2.  2.  2.  2.  1.  1.  1.  1.  1.  5.  1.  2.  2.  1.  2.
  1.  1.  1.  1.]","[ 30442.   4350.   4965.   3896.   4909.   4726.   5822.   2809.   3657.
   3813.   5002.   6698.   2987.   3898.   3001.   3604.   6012.   5233.
   3988.   6528.  68495.  34639.]","[ 30442.   4350.   3592.  42201.   3542.  10259.   7670.   2809.   3657.
   3813.   5002.   6698.   2560.   3898.   3074.   2802.   6012.   3295.
   3988.   6528.  68495.  34639.]","[ 2.149  2.     2.149  2.     2.799  1.449  1.649  1.6    2.266  2.5    2.133
  1.833  1.475  1.524  1.75   1.8    1.7    1.8    1.649  1.     0.575
  1.35 ]","[ 2.149  2.     2.     1.399  1.95   0.55   1.3    1.6    2.266  2.5    2.133
  1.833  1.725  1.524  1.55   1.5    1.7    1.899  1.649  1.     0.575
  1.35 ]","[  316.   678.   857.   261.   370.  1146.   111.   467.   255.   269.
   221.   790.  5741.    nan  1851.  1607.    nan   442.   722.  1119.
    nan]",17223.0,74.15,74.95,1.54545454545,34.0,1617.0,5741.0
103,student_104,"[  75.    85.    70.    90.   100.    80.    95.   100.    76.6   66.6
   73.3   76.6   80.    85.    30.    60.    92.5    nan   65.    65.
   52.5   50. ]","[  75.    85.    95.   100.   100.    95.    95.   100.    70.    66.6
   73.3   76.6   82.5   85.    75.    85.    72.5    nan   55.    65.
   52.5   50. ]","[  1.   1.   2.   2.   2.   2.   1.   1.   2.   1.   1.   1.   3.   1.   5.
   5.   2.  nan   2.   1.   1.   1.]","[ 4993.  5616.  4341.  4785.  3207.  4282.  4188.  3702.  3598.  3430.
  2489.  3081.  3072.  3814.  2225.  1734.  3140.    nan  3886.  2310.
  2513.  1549.]","[ 4993.  5616.  3382.  5934.  4157.  5439.  4188.  3702.  3949.  3430.
  2489.  3081.  4095.  3814.  3110.  3469.  3342.    nan  2712.  2310.
  2513.  1549.]","[ 1.399  1.399  1.6    2.6    1.5    1.55   1.6    1.55   1.766  1.899  1.8
  1.766  1.825  1.675  1.5    1.     1.7      nan  1.899  1.     1.24   1.5  ]","[ 1.399  1.399  1.899  1.6    1.1    1.95   1.6    1.55   2.33   1.899  1.8
  1.766  1.625  1.675  1.75   1.7    2.174    nan  1.649  1.     1.24   1.5  ]","[  272.   628.   392.   272.   215.   640.   182.   962.   462.    52.
   825.   192.  5094.    nan  1292.   893.    nan  1105.   787.   800.
   217.]",15282.0,74.6714285714,78.7619047619,1.80952380952,38.0,2115.0,5094.0
104,student_105,"[  85.   100.    95.    90.    80.    95.    90.    90.    90.    80.
   83.3   83.3   77.5   62.5   70.    90.    80.    70.     nan    nan
    nan    nan]","[  85.   100.    95.    90.    80.    95.    90.    90.    90.    80.
   83.3   83.3   92.5   90.    90.    90.   100.    70.     nan    nan
    nan    nan]","[  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   2.   2.   2.
   2.   3.   1.  nan  nan  nan  nan]","[ 4099.  4101.  3692.  4075.  4462.  3026.  5352.  7486.  6955.  6914.
  8323.  9615.  4615.  7205.  2778.  4422.  5540.  5167.    nan    nan
    nan    nan]","[ 4099.  4101.  3692.  4075.  4462.  3026.  5352.  7486.  6955.  6914.
  8323.  9615.  4692.  6389.  2858.  5038.  3348.  5167.    nan    nan
    nan    nan]","[ 1.85   1.85   1.6    1.899  1.75   1.5    1.6    1.75   2.399  1.666
  1.866  1.933  1.6    1.649  1.449  1.95   2.75   1.5      nan    nan
    nan    nan]","[ 1.85   1.85   1.6    1.899  1.75   1.5    1.6    1.75   2.399  1.666
  1.866  1.933  1.975  1.8    1.899  1.8    2.174  1.5      nan    nan
    nan    nan]","[  307.   216.   438.   437.   211.   716.   420.   552.   990.   165.
    nan   566.  5018.    nan  1028.  2250.    nan    nan  1174.     7.
   559.]",15054.0,83.9777777778,88.5611111111,1.33333333333,24.0,2867.0,5018.0
105,student_106,"[  95.    90.    25.    80.   100.    85.    70.    30.    96.6   80.
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  95.    90.    85.    80.   100.    85.    70.    30.    96.6   80.
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  1.   1.   2.   1.   1.   1.   1.   1.   1.   1.  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 5510.  3774.  5871.  3993.  4611.  3795.  6993.  2979.  6262.  5537.
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 5510.  3774.  5117.  3993.  4611.  3795.  6993.  2979.  6262.  5537.
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.6    1.7    2.299  1.399  1.8    1.75   1.649  1.149  2.233  2.66
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.6    1.7    1.649  1.399  1.8    1.75   1.649  1.149  2.233  2.66
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  234.   218.   325.   468.    nan    nan    nan    nan    nan    nan
    nan    nan  1245.    nan   234.  1011.    nan    nan    nan    nan
    nan]",3735.0,75.16,81.16,1.1,11.0,558.0,1245.0
106,student_107,"[ 100.    95.   100.    95.   100.    85.    90.    95.    86.6   96.6
   93.3   96.6   80.     nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 100.    95.   100.    95.   100.    85.    90.    95.   100.    86.6
   93.3   96.6   80.     nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  1.   1.   1.   1.   1.   1.   1.   1.   2.   2.   1.   1.   1.  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 5641.  4325.  4377.  5411.  3133.  2759.  5144.  3607.  3909.  4334.
  4657.  7109.  4396.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 5641.  4325.  4377.  5411.  3133.  2759.  5144.  3607.  3770.  4556.
  4657.  7109.  4396.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.449  1.7    1.7    1.899  1.5    1.399  1.399  1.3    2.233  2.1    1.899
  2.1    1.825    nan    nan    nan    nan    nan    nan    nan    nan
    nan]","[ 1.449  1.7    1.7    1.899  1.5    1.399  1.399  1.3    2.1    1.933
  1.899  2.1    1.825    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  259.   209.   297.   577.   177.   216.    95.    14.    nan    nan
    nan    nan  1844.    nan  1070.   628.    nan   146.    nan    nan
    nan]",5532.0,93.3153846154,93.5769230769,1.15384615385,15.0,1296.0,1844.0
107,student_108,"[  95.   100.    75.    95.    75.    80.    95.     nan   93.3   80.
   76.6    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  95.   100.    75.    95.    75.    80.    95.     nan   86.6   83.3
   76.6    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  1.   1.   1.   1.   1.   1.   1.  nan   2.   2.   1.  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 2863.  2759.  4297.  3806.  3881.  4261.  3964.    nan  4437.  4753.
  9306.    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 2863.  2759.  4297.  3806.  3881.  4261.  3964.    nan  7591.  6524.
  9306.    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.85   1.8    1.899  1.75   1.3    1.8    1.85     nan  2.233  2.33
  2.166    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.85   1.8    1.899  1.75   1.3    1.8    1.85     nan  2.133  2.299
  2.166    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  240.   253.   662.  3018.    nan    nan    nan    nan    nan    nan
    nan    nan  4173.    nan  1499.  2674.    nan    nan    nan    nan
    nan]",12519.0,86.49,86.15,1.2,12.0,822.0,4173.0
